Video_ID,Teks_Komentar
QE-L40X-DYg,"Lapangan pekerjaan sebenarnya banyak di indonesia tapi gaji yg didapatkan per bulan atau per hari nya adalah lebih kecil daripada  pengeluaran yg dikeluarkan belum lagi pembatasan maksimal umur maka timbul lah rasa khawatir dan cemas  Pengusaha indonesia dan banyak orang indonesia ingin membuka usaha dan membuka lapangan pekerjaan sebanyak2 nya tapi tantangan muncul ketika ada Ormas dan LSM dan Premanisme menjadi penyakit saat mengintimidasi untuk setoran ke kelompok mereka (tercipta lah rasa tidak aman) lalu dimanakah peran aparat kepolisian dan hukum?  Bagi masyarakat yg sadar ekonomi, Banyak yg mengurungkan niat untuk menikah dan memiliki anak Celakanya justru kebanyakan masyarakat miskin atau yg tidak sadar ekonomi malah beranak nya kebablasan sehingga menambah masyarakat miskin yg baru  Belum lagi budaya korupsi, suap, kkn yg sudah mendarah daging mau itu dikalangan pejabat, instasi pemerintahan, bahkan masyarakat sekalipun  Yg dibutuhkan adalah PRESIDEN yang BERANI, BERANI MEMPERBAIKI SISTEM YANG SELAMA INI SUDAH RUSAK!!!  Jika Pak Prabowo berhasil melakukan itu, maka dia akan menjadi pengingat bagi generasi ini, generasi selanjutnya dan generasi seterusnya  Salam Waras"
QE-L40X-DYg,"Ya allah mudahkanlah saya utk memiliki bisnis dan karier diluar negri, amiiin"
QE-L40X-DYg,Benar bgt
QE-L40X-DYg,KAPITALISME DEMOKRASI yang sekular dan liberal penyebab dasar hastag ini lahir
QE-L40X-DYg,bye 🇮🇩
QE-L40X-DYg,"Kalo masi muda bukan anak orang Kaya, atau anak pejabat,, terus kerjaan ga jelas,, mending keluar negeri"
QE-L40X-DYg,"pikirkan masa depanmu tak ada jaminan apapun di Indonesia di masa tua , semua harus di tanggung anak anak atau jadi gelandangan  di negara maju udah di jamin negara."
QE-L40X-DYg,"Meragukan nasionalisme wkwkwk. Dulu, tahun 2010 an, zoomer indonesia TERKENAL BANGET di forum global sebagai orang yang terlalu bangga sama negaranya sendiri. Sampe di olok olok orang luar, sampe ada memenya. Jadi ya, kita cinta negara  Nah, masalahnya adalah, negara cinta kita nggak?"
QE-L40X-DYg,Patut diduga wakanda dengan level pendidikan terburuk peringkat bottom ten international sangat banyak export labour force ke negara maju. Contoh di hongkong : approximately 60 ribu jiwa pembokat kacung. Belum accumulated di Taiwan Singapore Malaysia Brunei. Australia sendiri illegal kuli kacung wakanda jumlah nya substantif juga. Dan wakanda tidak punya malu.
QE-L40X-DYg,5.6jt? d kebanyakan daerah indo setengahnya kdang g nyampe
QE-L40X-DYg,"Data biaya hidup rata2 itu data dari mana min ? Biaya hidup rata - rata 2.5 juta dari mana data nya ? Kalau bps, ya ga valid bro. Mungkin mimin hitung tiap hari makan mie instant kali ya."
QE-L40X-DYg,Too late... negara barat udahntutup pintu imigrasi😅... kecuali untuk yg sangat berbakat😅
QE-L40X-DYg,"Pertanyaannya adalah keluar negeri tidak segampang itu, kalau ada yg tau caranya proses seminggu langsung berangkat saya mau Saya yg proses kerja ke korea udah setahun lebih kontrak kerja gak turun turun dan belum berangkat"
QE-L40X-DYg,*indonesiaporakporanda*
QE-L40X-DYg,"Serba salah kalo disini Jadi karyawan gaji gitu gitu aja gak sebanding dengan inflasi Jadi pengusaha di palakin sama 99% ""oknum"" Belum lagi di potong pajak dkk"
QE-L40X-DYg,"pernah liat postingan kerja di luar negeri gak gampang bertahan hidup gaji 60 jt sebulan, kirim 20jt, ke ortu, sisanya buat bertahan hidup pertanyaannya adalah: gaji 5 juta sebulan bisa gak ngirim 20 juta ke ortu setiap bulan?"
QE-L40X-DYg,"Kalau nasionalisme ada kenapa ada pejabat korupsi, kenapa yang tidak nasionalis menang? Berapa lama lagi harus menunggu? Kenapa yang melihat keluar dibilang tidak nasionalis? Apakah anda ketakutan...?"
QE-L40X-DYg,Emang nasional bisa kasih makan kehidupan susah di Indonesia cari kerja susah bngt gajih gx sesuai emng nasionalisme bisa kasih makan kehidupan layak
QE-L40X-DYg,"Punya skill dolo, baru kabur aja dolo."
QE-L40X-DYg,"Riwayat kalah ku hanya di situs sebelah, cuman situs  𝖩𝖯𝖳𝖮𝖦𝖤𝖫77  penyelamat keuangan ku.."
QE-L40X-DYg,cmn main di 𝖩𝖯𝖳𝖮𝖦𝖤𝖫77 gw bisa dpt teriakan mantap ayaaaaaang
QE-L40X-DYg,"Lebih mempertanyakan nasiolisme pejabat, di kasih tanggung jawab malah di korupsi  Lu mau nih negara maju atw ancur"
QE-L40X-DYg,mudah2han yg kabur bocah2 anak orang kaya dari jakarta semua. biar lebaynya agak luntur.  postingan main disalju sama ngomong yg enak2. tapi ga ngliatin faktor socio-economic disana. warga luar udah bnyak yg protes kenapa pilih buruh/pekerja dari luar bukan dari negara sendiri
QE-L40X-DYg,"Itu yg kabur di malaysia hampir bisa dipastikan datanya x2. Kerna itu baru yg legal aja suda 2.5juta , yg illegalnya lebih banyak. Miris sekali nasib negara ini"
QE-L40X-DYg,Jangan lupa kita pekerja migran menyumbang 10 persen devisa negara
QE-L40X-DYg,"Enak kerja di Indonesia, pingin jadi mentri tinnggal ngomon  ""OK Ges 😂😂*"" And jika pingin menjadi setafsus presiden hanya bermodal memarahi anak SD 😂"
QE-L40X-DYg,Semoga ga balik lagi
QE-L40X-DYg,"Yang mau kerja di luar negeri, silakan. Yang mau kerja di dalam negeri, silakan. Dua-duanya oke. Yang gag oke itu orang yang kerja di luar negeri gag mau, kerja di dalam negeri juga gag mau."
QE-L40X-DYg,Silakan kabur... 😊 engk ada yang melarang... Biar engk ada demo demo bikin macet
QE-L40X-DYg,BPS dipercaya survei bodong. Org nganggur ditulis pekerja
QE-L40X-DYg,"ngaco tempo 5:25 ngasih perbandingan gaji UMR jakarta 5.39jt  dengan pengeluaran rata2 seluruh indonesia 2.5jt, mana ada orang jakarta pengeluaran perbulan 2.5jt, udah jelas biaya hidup lebih tinggi."
QE-L40X-DYg,bukannya membenahi sistem kerja endonesa malah ngehujat para pencari kerja wkwkwk tikus tikus
QE-L40X-DYg,Kita rakyat d tuntut hrs pny nasionalisme tinggi dgn d srh pajak tpi pajak rakyat dbuat bancakan sm penguasa yg b'kuasa & gaya hidup mewah penguasa berikut keluarga'y & kroni'y..salam waras..
QE-L40X-DYg,Rakyat kabur Karena  Penguasa tdk punya rasa Nasionalisme!
QE-L40X-DYg,Kabur aja dulu gabung sama Rohingya.. 😂
QE-L40X-DYg,Kabur ke korea dan japan aja kak anak saya dan ponaan udah lima tahun kerja di korea gaji makan minum terjamin padahal alumi smk..oke😊😊😊😊😊😊
QE-L40X-DYg,"Kalau bisa kabur, tapi kalo gak bisa jangan khawatir kalau kita bisa hidup berdampingan dengan koruptor, bahkan biasa..."
QE-L40X-DYg,NKRI harga mati sudah mati.
QE-L40X-DYg,"HATI""KABUR AJA ADALAH GERILYA OPERASI  SENYAP KASAK KUSUK KABUR AJA DULU DARI STRATEGI  PRESIDEN DONALD TRUMP YG INGIN MENEMPATKAN SEMENTARA ORWNG PALESTINA KE BUMI  INDONESIA"
QE-L40X-DYg,"Kaburlah kalau mau kabur siapa tahu  nasibmu bagus dinegeri orang🎉 Tetapi harap kausadari bahwa semua tergantung keberuntungamu dan takdirmu🎉Sukar kita utk mengejar rejeki dan rejekilah yg mendatangi kita🎉Menurut saya keluarga saya tdk ada yg minat kerja filuar negeri🎉 Bagi kami lebih nyaman hujan batu dinegeri sendiri daripada hujan emas dinegeri orang🎉Lepas dari kata Nadionalis kalau kami rasanya berar meninggalkan tanah kelahiran krkota lain apalagi men8nggalkan TANAH AIR INDONESIA KELUARNEGERI🎉KAMI TIDAK SENANG MENYALAHKAN PETINGGI NEGARA SEMENTARA KAMI MERASA BELUM BISA BERBUAT SESUATU KEPADA NEGARA🎉ĶITA INI HARUSNYA BERSYUKUR DEBGAN NEGARA YG TETAP KOKOH BERDIRI DENGAN NEGARA YG WILAYAHNYA SELUAS EROPA DENGAN BERBAGAI SUKU BANGSA INDONESIA DAN BERBAGAI PENDATANG ASING YG SIAP MENENDANG KITA DARI INDONESIA🎉SETELAH KITA RAMAI""KELUAR NEGERI NANTINYA JANGAN SALING MENYALAHKAN KALAU PARA PENDATANG ASING MENJARAH NEGARA KITA🎉 AKWN ADA PEPATAH YG DIKANDUNG BERCECERAN YG DIKEJAR TIADA DAPAT😢KALIAN YG PUNYA NIAT KABUR AJA DULU ITU ARTINYA TIDAJ KAWATIR KALAU SUATU SAAT ADA INVASI MILITER ASING KE INDOBESIA🎉KALIWN ITU KEMAUAN TAK SESUAI KEMAMPUAN INTROPEKSI DIRILAH SAMPAI DIMANA TINGKAT KEMAMPUAN KERJA KEAHLIANMU.KEMAHIRANMU KECERDASANMU SAYA KIRA KEPANDAIANMU HANYA MENGUMPAT MENCELA MENYALAHKAN DAN BERDEMO YG NGGAK JELAS TUNTUTANNYA KARENA SEPERTINYA DEMO KALIAN BERFANTA RIA DAN JAUH DARI INTELEKTUALI TAS DAN BUDIPEKERTI🎉AKU SEJAK MUDA NGGAK MAU DEMO KARENA AKU MERASA BELUM BERBUAT APA""TERHADAP NEGARA DAN BANGSA INDONESIA🎉NGGAK SOMBONG BIAR AKU NGGAK PUNYA UANG DISURUH DEMO DIBATAR SEJUTA SAJA AKU TAK MAU KAREBA AKU TAHU DIRI AKU INI SIAPA APA NILAIKU SAMPAI BERABI MENILAI PARA PEJABAT TINGGI YG ISTILAHNYA MEREKA ITU PARA PRIYAYI ANAK CUXUKUPUN TAK ADA YG MAU DEMO KARENA AKHIRNYA IADI PENDEMO  KASAR URAKAN TIDAK BERBUDI LUHUR🎉🎉🎉🎉🎉MAKA DARI ITU RANAI""LAH KABUR AJA KELUAR NEGERI TAK BISA PULANG KE TANAH AIR🎉TANAH AIRNYA DIKUASAI PENDATANG HINGGA KALIAN TIDAK PUNYA TANAH AIR LAGI🎉KALIAN JADI BANGSA YG KEBLANGSAT HANYA DEMI UANG TINGGALJAN NEGERI KALISN PRMUDA HARAPAN APA???"
QE-L40X-DYg,sdm rendah posisi tinggi di negara ini sok nasionalisme padahal mereka jelas cuma peduli sama kegendutan dompetnya mereka sendiri sama mana yg punya barang lbh mewah
QE-L40X-DYg,"Bagus banget ya luar negeri,aku cinta indonesia tapi muak dengan kehidupan di indonesia,orang luar negeri jauh lebih menghargai daripada orang indonesia kebanyakan rasisme dan kebanyakan merendahkan orang lain,sukanya julid ke temen sendiri ,bersyukur mbak mas udah hidup lebih baik di luar negeri ,dan bisa beli rumah ,tanah,sawah di indonesia,lalu membawa tabungan yang banyak untuk hari tua nanti 😊😊🥲🥲"
QE-L40X-DYg,"Gaji honorer 500 ribu, wowo sibuk program Mbadog Siang Gratissss 170 triliyun...😆"
QE-L40X-DYg,"Indonesia itu tidak akan emas di 2045  Indonesia mungkin akan jadi seperti level Malaysia di taun 2025  karena memang kita tertinggal sekitar 20 taun dari Malaysia...  GDP per capita Malaysia taun 2005 sama dengan GDP per capita kita sekarang    itu pun masih tergolong itungan optimis  karena kompleksitas masalah Indo jauh lebih besar dari Malaysia...  jadi mungkin baru sampe Malaysia level 2025,, di 2055...."
QE-L40X-DYg,Bahlil ngomong soal nasionalisme 😂😂😂😂
QE-L40X-DYg,"Sebenarnya Indonesia akan makmur jika petinggi-petingginya jujur dan gak ada yang korupsi. Bukannya sok alim atau bener sendiri, tapi jika semua orang Indonesia tau halal haram, punya karakter bagus, yakin 100% Indonesia lebih baik dari Singapura.  Nasionalisme? Masih ada. Tapi balik lagi, petinggi yg merusaknya.    Berikanlah contoh dan tauladan yg baik, niscaya rakyat akan meletakkan semua kepercayaan dan nasionalismenya."
QE-L40X-DYg,"Alhamdulillah prgi dari 19 tahun lalu..lihat pejabat2 model seperti ini bukan baru aja, dari puluhan tahun juga begini.. bedanya dulu g ada media sosial yg mengekspose kelakuan mereka, apalgi jaman orba semua informasi satu arah dan yg membuat berita negative siap2 dibungkam..negeri kaya tapi dirampok bangsanya sendiri yg ga amanah diberi jabatan"
QE-L40X-DYg,"Yang abal abal nasionalisme nya Silahkan kabur, menggelaneang sana diluar negeri"
QE-L40X-DYg,7:07 オーストラリアの話してるのになぜサンフランシスコのゴールデンゲートブリッジの画像？ 若者が外国に行くのは私も賛成です
QE-L40X-DYg,"untuk Jerman saya rasa diaspora indonesia gagal mendiskriminasikan indonesia dengan imigran dari negara lain, biasanya karena kesamaan budaya, ideologi atau agama semisal komunitas islam, jerman dan indonesia punya sejarah yang tua dan kompleks, karena kolonialisme byk org jerman hidup dan mati selama 400 tahun di indonesia berbeda dengan negara lain yang tidak memiliki sejarah dengan mereka, tapi saya lihat gagal dan banyak org indonesia lebih memilih identitas baru yang malah mempersulit integrasi."
QE-L40X-DYg,Semua yg gajian bwah 2 juta per bulan tolong cari kerja jadi cashier mall di Singapura atau jerman juga gpp
QE-L40X-DYg,Bonus demografi untuk negara lain.
QE-L40X-DYg,"mau jadi gelandangan .... modal diploma kerjanya kelas buruh , sopir taxi,  house keeping,  hotel , restaurant, bukan diperlukan ssangat seperti dokter,  bidan"
QE-L40X-DYg,Sebenarnya pemerintah lebih suka WNI bekerja diluar negara kerna memperkirakan Pendapatan devisa Indonesia dari Tenaga Kerja Indonesia (TKI) atau Pekerja Migran Indonesia (PMI) diperkirakan mencapai Rp436 triliun pada tahun 2025. Jumlah ini lebih tinggi dibandingkan realisasi tahun 2024 yang sebesar Rp251 triliun.
QE-L40X-DYg,Indonesia Gelap Gulita 😂
QE-L40X-DYg,Apakah semudah itu kabur ke luar negeri?. I’m living in australia( been 25 yrs)
QE-L40X-DYg,Ayo dong ntar diblokir lagi lpk2 😂😂 udh gak usah hastag2 dah😂
QE-L40X-DYg,"Pekerjaan paling Hina guru Honorer digaji dibawah 1jt. Gitu nanya nasionalisme rakyat gila apa. Di luar negeri gaji guru rata"" tertinggi bahkan melebihin instansi pemerintah."
QE-L40X-DYg,"Kabur aja dulu !!?  Woyyyy,,  duit drmn coba 😂"
QE-L40X-DYg,Tinggal di indonesia tp jadi koruptor yg makan duit rakyat apakah dia dikatakan nasionalis?
QE-L40X-DYg,7:30 😮
QE-L40X-DYg,"Pembohong kok di  percaya, menuntut ilmu saja dengan cara tidak benar apalagi kerja??? Kalau mencari kebenaran saja (pendidikan) dengan cara berbohong apalagi kerja mau jujur. yang ada mencuri"
QE-L40X-DYg,Tu dia. Wni ada dimalaysia 2.5juta.banyaknya... 😅😂
QE-L40X-DYg,"Udah muak hidup dikonoha,  rencana mau pindah kewarganegaraan,"
QE-L40X-DYg,Permisi min 😊 Saya ingin menyampaikan kbr bk dari Tuhan Yesus untuk smua yg hadir di sni  Bhwa Dia sngt mengasihi kita smua  Dia rela mati di kayu salib untuk mnebus jiwa2 mnusia berdosa dari tngan kuasa iblis  Pada hari ketiga bangkit pula dari antara orang mati lalu naik ke surga  Barang siapa yang percaya pada Nya sebagai juru selamat serta melaksanakan perintah Nya maka akan beroleh hidup yg kekal dalam kerajaan surga bersama dengan orang2 Nya yg suci  Yg membaca pesan ini smoga Tuhan Yesus mmberkati
QE-L40X-DYg,Bagi kaum muda mendingan jadi warga negara lain ngapain negara enggak perduli sama rakyat nya
QE-L40X-DYg,"Yang mau keluar negeri silakan, cuma haris siap sama hal ini 2:32 Sama liat ini nih 5:14"
QE-L40X-DYg,"Saya tidak lagi berminat jadi orang Indonesia,negara ini sudah terlalu rusak dalam segala hal,saat ini saya sedang mengurus berkas2 yang diperlukan untuk pindah jadi warga kanada 🇨🇦"
QE-L40X-DYg,Gw jg tetep cinta indonesa kok. Salam dari scottland
QE-L40X-DYg,OOT. Komen promosi judol bnyk bgt ya. Bagi yg luang bisa bantu utk report. Thx
QE-L40X-DYg,Menjadi Diaspora memang perlu bagi Pengalaman & Pembelajaran..!!  Bumi Allah Luassssss..!!!!!
QE-L40X-DYg,Logis jg # kaburajadulu klo lht keadaan indonesia kini. Kelas menengah kebawah tertekan oleh biaya hidup tinggi. Lapangan kerja terbatas. Penganguran bnyak. Usaha kecil sepi. Korupsi merajalela tdk henti.
QE-L40X-DYg,"Apakah dengan pak bahlil & pejabat lainnya yg cuma pakai batik disebut nasionalis? Kontribusi mereka ke negara & masyarakat itu mana? Yg kerja & berkarier ke luar negeri malah jauh lebih nasionalis, mereka pun bayar pajak. Ganti nama aja pak jadi BAHLUL 😂"
QE-L40X-DYg,"Sejak Bahlil jadi menteri,  kaburlah orang2...😅"
QE-L40X-DYg,"disini pejabatnya kaya pada main proyek, rakyatnya pada susah."
QE-L40X-DYg,"Gaji guru honorer Rp 500,000,-/bulan, sudah cukup menjelaskan semuanya, tidak perlu panjang lebar bercerita."
QE-L40X-DYg,"kalau bukan insinyur serius jangan kabur, saya pernah di ausi sbg mechanical engineer gaji 120jt per bulan kurs indonesia, saya melihat bbrapa orang indo d sana yg kerja kasar hidupnya sulit. serius saya gk bohong. saya skrang sudah di indonesia lagi buka bisnis dan usaha"
QE-L40X-DYg,"Justru saya yang meragukan nasionalisme kamu, lihat rakyatmu menjerit"
QE-L40X-DYg,Halah kerja di luar negeri tuh enak Meski emang kalau gk guna ya gk kerja Tapi kalau punya skill anda akan benar-benar dihargai Gk kayak di taikland ini kerjaan 10 orang dihandle 1 orang dengan boss taiknya
QE-L40X-DYg,Info kerja diluar negeri dong
QE-L40X-DYg,"OPINI PRIBADI: silahkan kabur aja sono! biar dikit saingan gw disini..   Daripada hujan emas di negeri orang, lebih baik hujan batu di negeri sendiri.. toh klo ada masalah di rantau ujungnya2 nyari perlindungan ke pemrntah.. wkwkwk...."
QE-L40X-DYg,"Pergilah sejauh mungkin generasi mudaku ... Raihlah impian dan masa depanmu yg gemilang  ... Tp tetap tinggalkan hati, cinta,  perhatian dan nasionalismemu  tetap di tanah airmu  ... Dan kelak saat sukses sdh dlm genggaman terapkan tagar ""jangan tanya apa yg telah diberikan negara kpd mu tapi tanyalah apa yg bisa kamu persembahkan utk bangsa dan negaramu"" ... Yakinlah ketulusan tdk akan pernah sia"" ...  Tp satu nasehat utk mu  ... Waspada  ... !!! Jangan sampai kamu kecemplung oli  ... Alias kecemplung kolam oligarki ... Baik itu oligarki nasional maupun oligarki global ... Yg biasanya menawarkan iming"" fasilitas"" menggiurkan tp ending""nya kalian dipaksa menjadi pengkhianat bg bangsa dan tanah airmu sendiri  ... Waspada  ... !!!"
QE-L40X-DYg,"dia ngajak nasionalis, supaya kita setor pajak yang buat mereka korupsi ha.ha.ah.ah.ah"
QE-L40X-DYg,"Seharusnya para pejabat senang apabila banyak WNI yang kerja di LN (skilled employee). Artinya ada lowongan pekerjaan yang ditinggalkan di dalam negeri, sehingga bisa mengurangi pengangguran. Belum lagi, tambahan devisa dari luar negeri semakin banyak."
QE-L40X-DYg,Inilah hasil dari dua periode Jokowi berkuasa di lanjutkan Prabowo ok gas ok gas ok gas 🎉🎉🎉🎉🎉🎉
QE-L40X-DYg,"@Tempodotco, request video explainer buku Why Nations Fail dong."
QE-L40X-DYg,"Kabur aja terus, gak usah balik2 yah..bikin repot ajah 😂"
QE-L40X-DYg,1:57 Salfok MENTERI KESAYANGAN KITAAAA wkwkwkwkwkwkwkwkwkwk
QE-L40X-DYg,Sangat setuju sekali..... Untuk kabur ke luar negeri yg lebih baik dan penuh dengan penghargaan kinerjanya
QE-L40X-DYg,"Bisa kok indonesia maju, warganya sejahtera asal GA DIKORUPSI"
QE-L40X-DYg,"Sedikit berbagai anak saya mencari biasiswa untuk S1, alhamdulillah dapat di YAMAN walaupun termasuk negara miskin tapi tingkat pendidikan sangat baik dan alhamdulillah aman, tapi syarat harus mahir bahasa arab. Pendidikan di sana lebih murah, dan insyaallah ilmunya manfaat"
QE-L40X-DYg,"Yang patut dipertanyakan itu para pejabat dan pemimpin di negeri ini rasa nasionalismenya hanya perkataan tapi tindakannya menindas rakyat,"
QE-L40X-DYg,"Arif Ujang bayar kontribusi pajaknya buat pemerintah australia, buat negara dan pemerintah Indonesia kontribusi apa?? 😂"
QE-L40X-DYg,"Balik lagi. Opportunity diluar itu 50:50. Kalo mau coba diluar silahkan, asal persiapan nya harus matang. Jangan modal nekat aja. Skill dan kemampuan juga harus ada. Semoga sukses"
QE-L40X-DYg,"Yang harusnya dipertnyakan nasionalismenya itu ya pejabat-pejabat, termasuk pak bahlil itu sendiri. Kalo mereka memang punya rasa nasionalisme, harusnya mereka amanah dalam kerja kelola negara, hasilnya negara makmur masyarakat sejahtera. Lah ini sebaliknya, korupsi di mana-mana, pejabat mentingin diri sendiri dan kelompoknya. Apa itu yang mereka maksud nasionalisme?"
QE-L40X-DYg,"Kurangi gaji dan tunjangan anggota DPR serta dana pensiunan mereka dipotong, jangan mengambil hak ASN yg mungkin sudah mengabdi selama puluhan tahun tapi belum punya rumah dan mobil karena memang sebegitu rendahnya gaji dan tunjangan mereka."
QE-L40X-DYg,"Dari dulu juga kerja di LN kebanyakan lebih enak, kenapa baru sekarang ramenya?"
QE-L40X-DYg,"Setuju jan asal kabur ikut2an trend, skill dulu dinaikkan. Kl skill ok ya silahkan  Kl skill belum mumpuni jan nekat yg ada justru bikin jelek Indonesia, khawatir generalisir kl tenaga Indonesia dianggap tidak layak ini mematikan peluang bagi WNI lain"
