Video_ID,Teks_Komentar,sentiment
MIo4tGN11j0,"saya tetep stay di indonesia karna punya visi untuk membalikkan dunia pendidikan, juga punya keinginan kabur aja dulu ke finlandia untuk sekolah dengan tujuan meneliti sistem pendidikan yg sangat baik untuk diterapkan di indonesia, tapi sayangnya saya tak punya power dan tak tahu harus bagaimana untuk masuk dan bisa memporakporandakan pendidikan di indonesia kemudian ngebangun ulang, padahal dalam kepala ku begitu besar sistem pendidikan yg jauh lebih baik daripada yg sekarang.. jadi tetep stay namun tak kuasa membuat perubahan",Netral
MIo4tGN11j0,"Terlalu cinta sama negara ini, gerah ingin memperbaiki, tapi ga punya akses untuk kesana.  Kalau Raymond jadi mengkoordinir ruang/lembaga untuk generasi muda bersama2 membenahi Indonesia, saya pastikan saya akan ikut!",Positif
MIo4tGN11j0,"Mohon maaf saya spertinya kaum apatis, ato lebih tepatnya hidup Lillahi ta'ala saja taqwa apapun dikasihnya regardless effort maupun penguasa adil/tak adil dan tidak setuju dengan system demokrasi karena sistem di agama(apapun itu) sudah komplit, system di luar itu sesunggunya sudah diengineer supaya sibuk drama internal forever, dan sunggu tanggungjawab pemimpin itu sangat berat, mereka akan diminta pertanggungjawabannya di sana dan sungguh kita ini di zaman hari akhir, lebih wise buat balik ke basic, jaga covenant dan tingkatkan kualitas diri. Yang mengkritik dengan cara baik sah sah saja, nabi Yahya a.s. pun kritik penguasa pada saat itu sampai akhirnya dipenggal, tapi beliau kritik itu bukan untuk perubahan tapi untuk hukum Allah.",Netral
MIo4tGN11j0,"yang kabur juga bisa berdampak buat indonesia dalam bentuk kasih uang/kehidupan yang layak buat keluarga di indonesia. Atas uang tersebut juga akan dikenakan pajak di indonesia, belanja kena pajak, makan kena pajak.",Positif
MIo4tGN11j0,"Jgn berani Kabur ke Msia, sini hari² Ops Bersepadu JIM, PBT dll giat tangkap PATI. https://youtu.be/6QIWLs8gIRA",Negatif
MIo4tGN11j0,"kabur aja dulu : disaat kabur pergi, disaat itulan ""mereka"" ambil alih daerah tanah kelahiran kalian...... hati2 propaganda",Negatif
MIo4tGN11j0,"Sedangkan PEJABAT jika sakit selalu keluarnegeri berarti SIPEJABAT adalah yg paling gak NASIONALIS, bagi rakyat kecil KABUR masih memberikan pajak buat negara, tetapi jika pejabat berobet keluar negri, negara dapar apa. Itu bahlallal memang bahlullul",Positif
MIo4tGN11j0,"Jujur 23th aku hidup dimalaysia, bukan negara yg luarbiasa banget, tetapi setelah pulang kenegara sendiri, gilaa ini negara atau tempat penjara yg membunuh secara perlahan. Hancur sehancur""nya, padahal cm aku bandingkan sama malaysia. Tapi stedmen ini bukan aku gak cinta NKRI. Sangat cinta cuma aja jijik sama para pejabat yg saling berebut cuma untuk kepuasannya sendiri. Jangan bilang pejabat atas sedangkan para perangkat yg paling bawahpun udah bermental maling gak mau kalah sama yg atas sampai teratas. Memang ini yg mimpin manusia atau MONYETsih.",Positif
MIo4tGN11j0,Syapun sbnernya sdh 10th lalu brfikir utk hijrah kluar negri krna mrsa negara ini sdh kacauu tdak baik² aja..ttpi blm siap keadaannya smpai saat ini msih stay disni dn trs mnghdapi negara yg sdh kacau ini😢,Positif
MIo4tGN11j0,"Sadarlah wahai pemerintah, kami yang berupaya mencari pekerjaan diluar negeri karena kami sangat sulit dapat pekerjaan di tanah konoha ini, negeri sulittt😤😤😤😤😤😤",Positif
MIo4tGN11j0,"Nasionalisme itu paham/gagasan/ide bahwa sekelompok orang yang punya ciri fisik sama, tinggal di wilayah yang sama, dan punya budaya yang sama harus bersatu dalam satu institusi negara.  Bung Karno menggagas nasionalisme indonesia supaya rakyat kita bisa hidup lebih baik di dalam sebuah negara yang mengayomi mereka. Bisa memberi rasa keamanan dan keadilan. Bisa mengentaskan masyarakat dari kemiskinan dan kebodohan  Hari ini negara gagal memberikan semua itu. Jadi apalah arti nasionalisme. Kita bernegara supaya kehidupan kita lebih baik, bukan makin hancur.  Dan jangan pernah bilang orang Indonesia tidak nasionalis. Kita mencintai negara tapi negara tidak mencintai kita balik. Maka jangan salahkan kalau kita pada beramai2 pindah ke negeri orang karena kita tidak dicintai dan tidak dihargai oleh negeri sendiri.",Positif
MIo4tGN11j0,Ga rakyat ga pmerinh kbnykn darama biarain mau kbur kbur la itu hak ngapain d umbar kcuali ada kpntian di # kabur,Netral
MIo4tGN11j0,"Hukuman yg berat (potong tangan) untuk koruptor dan pengacara yg mendampingi koruptoryg terbukti juga diberikan hukuman,  maka rakyat akan percaya dengan pemerintah",Positif
MIo4tGN11j0,Kalu nak cari masa dapan..kuar kerja kat luar negara dulu..bila dah banyak wang pulang hidup anda senang bila tua nnti..hidup x susah..kerja gaji cukup2 mkan je,Positif
MIo4tGN11j0,"KALAU KELUAR AGAR HIDUP LEBIH BAIK ITU BAGUS TAPI KALAU SAMPAI PINDAH KEWARGA NEGARAAN KARENA PEMERINTAH  KITA GAK BERES,KALAU SEMUA BERFIKIR BEGITU KIRA² SIAPA LAGI YANG AKAN MEMPERBAIKI NEGARA INI,ITU SAMA AJA MEMBERI PELUANG PIHAK LUAR MENGUASAI NEGERI INI",Negatif
QE-L40X-DYg,"Bukan suruh kamu meninggal NKRI,Bukan diindonesia nggak bisa makankan,tapi keluar negeri nambah pengalaman😁",Netral
QE-L40X-DYg,"Kabur aja dulu ke Kamboja, myanmar, laos nangis lo",Negatif
QE-L40X-DYg,"Lapangan pekerjaan sebenarnya banyak di indonesia tapi gaji yg didapatkan per bulan atau per hari nya adalah lebih kecil daripada  pengeluaran yg dikeluarkan belum lagi pembatasan maksimal umur maka timbul lah rasa khawatir dan cemas  Pengusaha indonesia dan banyak orang indonesia ingin membuka usaha dan membuka lapangan pekerjaan sebanyak2 nya tapi tantangan muncul ketika ada Ormas dan LSM dan Premanisme menjadi penyakit saat mengintimidasi untuk setoran ke kelompok mereka (tercipta lah rasa tidak aman) lalu dimanakah peran aparat kepolisian dan hukum?  Bagi masyarakat yg sadar ekonomi, Banyak yg mengurungkan niat untuk menikah dan memiliki anak Celakanya justru kebanyakan masyarakat miskin atau yg tidak sadar ekonomi malah beranak nya kebablasan sehingga menambah masyarakat miskin yg baru  Belum lagi budaya korupsi, suap, kkn yg sudah mendarah daging mau itu dikalangan pejabat, instasi pemerintahan, bahkan masyarakat sekalipun  Yg dibutuhkan adalah PRESIDEN yang BERANI, BERANI MEMPERBAIKI SISTEM YANG SELAMA INI SUDAH RUSAK!!!  Jika Pak Prabowo berhasil melakukan itu, maka dia akan menjadi pengingat bagi generasi ini, generasi selanjutnya dan generasi seterusnya  Salam Waras",Positif
QE-L40X-DYg,"Kalo masi muda bukan anak orang Kaya, atau anak pejabat,, terus kerjaan ga jelas,, mending keluar negeri",Positif
QE-L40X-DYg,"pikirkan masa depanmu tak ada jaminan apapun di Indonesia di masa tua , semua harus di tanggung anak anak atau jadi gelandangan  di negara maju udah di jamin negara.",Positif
QE-L40X-DYg,"Meragukan nasionalisme wkwkwk. Dulu, tahun 2010 an, zoomer indonesia TERKENAL BANGET di forum global sebagai orang yang terlalu bangga sama negaranya sendiri. Sampe di olok olok orang luar, sampe ada memenya. Jadi ya, kita cinta negara  Nah, masalahnya adalah, negara cinta kita nggak?",Positif
QE-L40X-DYg,"Data biaya hidup rata2 itu data dari mana min ? Biaya hidup rata - rata 2.5 juta dari mana data nya ? Kalau bps, ya ga valid bro. Mungkin mimin hitung tiap hari makan mie instant kali ya.",Negatif
QE-L40X-DYg,Too late... negara barat udahntutup pintu imigrasi😅... kecuali untuk yg sangat berbakat😅,Negatif
QE-L40X-DYg,"Pertanyaannya adalah keluar negeri tidak segampang itu, kalau ada yg tau caranya proses seminggu langsung berangkat saya mau Saya yg proses kerja ke korea udah setahun lebih kontrak kerja gak turun turun dan belum berangkat",Negatif
QE-L40X-DYg,"Serba salah kalo disini Jadi karyawan gaji gitu gitu aja gak sebanding dengan inflasi Jadi pengusaha di palakin sama 99% ""oknum"" Belum lagi di potong pajak dkk",Positif
QE-L40X-DYg,"pernah liat postingan kerja di luar negeri gak gampang bertahan hidup gaji 60 jt sebulan, kirim 20jt, ke ortu, sisanya buat bertahan hidup pertanyaannya adalah: gaji 5 juta sebulan bisa gak ngirim 20 juta ke ortu setiap bulan?",Negatif
QE-L40X-DYg,"Kalau nasionalisme ada kenapa ada pejabat korupsi, kenapa yang tidak nasionalis menang? Berapa lama lagi harus menunggu? Kenapa yang melihat keluar dibilang tidak nasionalis? Apakah anda ketakutan...?",Positif
QE-L40X-DYg,Emang nasional bisa kasih makan kehidupan susah di Indonesia cari kerja susah bngt gajih gx sesuai emng nasionalisme bisa kasih makan kehidupan layak,Positif
QE-L40X-DYg,"Punya skill dolo, baru kabur aja dolo.",Positif
QE-L40X-DYg,"Lebih mempertanyakan nasiolisme pejabat, di kasih tanggung jawab malah di korupsi  Lu mau nih negara maju atw ancur",Positif
QE-L40X-DYg,mudah2han yg kabur bocah2 anak orang kaya dari jakarta semua. biar lebaynya agak luntur.  postingan main disalju sama ngomong yg enak2. tapi ga ngliatin faktor socio-economic disana. warga luar udah bnyak yg protes kenapa pilih buruh/pekerja dari luar bukan dari negara sendiri,Negatif
QE-L40X-DYg,"Itu yg kabur di malaysia hampir bisa dipastikan datanya x2. Kerna itu baru yg legal aja suda 2.5juta , yg illegalnya lebih banyak. Miris sekali nasib negara ini",Positif
QE-L40X-DYg,Jangan lupa kita pekerja migran menyumbang 10 persen devisa negara,Netral
QE-L40X-DYg,"Yang mau kerja di luar negeri, silakan. Yang mau kerja di dalam negeri, silakan. Dua-duanya oke. Yang gag oke itu orang yang kerja di luar negeri gag mau, kerja di dalam negeri juga gag mau.",Netral
QE-L40X-DYg,Silakan kabur... 😊 engk ada yang melarang... Biar engk ada demo demo bikin macet,Positif
QE-L40X-DYg,"ngaco tempo 5:25 ngasih perbandingan gaji UMR jakarta 5.39jt  dengan pengeluaran rata2 seluruh indonesia 2.5jt, mana ada orang jakarta pengeluaran perbulan 2.5jt, udah jelas biaya hidup lebih tinggi.",Negatif
QE-L40X-DYg,Kita rakyat d tuntut hrs pny nasionalisme tinggi dgn d srh pajak tpi pajak rakyat dbuat bancakan sm penguasa yg b'kuasa & gaya hidup mewah penguasa berikut keluarga'y & kroni'y..salam waras..,Positif
QE-L40X-DYg,Rakyat kabur Karena  Penguasa tdk punya rasa Nasionalisme!,Positif
QE-L40X-DYg,Kabur aja dulu gabung sama Rohingya.. 😂,Negatif
QE-L40X-DYg,Kabur ke korea dan japan aja kak anak saya dan ponaan udah lima tahun kerja di korea gaji makan minum terjamin padahal alumi smk..oke😊😊😊😊😊😊,Positif
QE-L40X-DYg,"Kalau bisa kabur, tapi kalo gak bisa jangan khawatir kalau kita bisa hidup berdampingan dengan koruptor, bahkan biasa...",Netral
QE-L40X-DYg,"HATI""KABUR AJA ADALAH GERILYA OPERASI  SENYAP KASAK KUSUK KABUR AJA DULU DARI STRATEGI  PRESIDEN DONALD TRUMP YG INGIN MENEMPATKAN SEMENTARA ORWNG PALESTINA KE BUMI  INDONESIA",Netral
QE-L40X-DYg,"Kaburlah kalau mau kabur siapa tahu  nasibmu bagus dinegeri orang🎉 Tetapi harap kausadari bahwa semua tergantung keberuntungamu dan takdirmu🎉Sukar kita utk mengejar rejeki dan rejekilah yg mendatangi kita🎉Menurut saya keluarga saya tdk ada yg minat kerja filuar negeri🎉 Bagi kami lebih nyaman hujan batu dinegeri sendiri daripada hujan emas dinegeri orang🎉Lepas dari kata Nadionalis kalau kami rasanya berar meninggalkan tanah kelahiran krkota lain apalagi men8nggalkan TANAH AIR INDONESIA KELUARNEGERI🎉KAMI TIDAK SENANG MENYALAHKAN PETINGGI NEGARA SEMENTARA KAMI MERASA BELUM BISA BERBUAT SESUATU KEPADA NEGARA🎉ĶITA INI HARUSNYA BERSYUKUR DEBGAN NEGARA YG TETAP KOKOH BERDIRI DENGAN NEGARA YG WILAYAHNYA SELUAS EROPA DENGAN BERBAGAI SUKU BANGSA INDONESIA DAN BERBAGAI PENDATANG ASING YG SIAP MENENDANG KITA DARI INDONESIA🎉SETELAH KITA RAMAI""KELUAR NEGERI NANTINYA JANGAN SALING MENYALAHKAN KALAU PARA PENDATANG ASING MENJARAH NEGARA KITA🎉 AKWN ADA PEPATAH YG DIKANDUNG BERCECERAN YG DIKEJAR TIADA DAPAT😢KALIAN YG PUNYA NIAT KABUR AJA DULU ITU ARTINYA TIDAJ KAWATIR KALAU SUATU SAAT ADA INVASI MILITER ASING KE INDOBESIA🎉KALIWN ITU KEMAUAN TAK SESUAI KEMAMPUAN INTROPEKSI DIRILAH SAMPAI DIMANA TINGKAT KEMAMPUAN KERJA KEAHLIANMU.KEMAHIRANMU KECERDASANMU SAYA KIRA KEPANDAIANMU HANYA MENGUMPAT MENCELA MENYALAHKAN DAN BERDEMO YG NGGAK JELAS TUNTUTANNYA KARENA SEPERTINYA DEMO KALIAN BERFANTA RIA DAN JAUH DARI INTELEKTUALI TAS DAN BUDIPEKERTI🎉AKU SEJAK MUDA NGGAK MAU DEMO KARENA AKU MERASA BELUM BERBUAT APA""TERHADAP NEGARA DAN BANGSA INDONESIA🎉NGGAK SOMBONG BIAR AKU NGGAK PUNYA UANG DISURUH DEMO DIBATAR SEJUTA SAJA AKU TAK MAU KAREBA AKU TAHU DIRI AKU INI SIAPA APA NILAIKU SAMPAI BERABI MENILAI PARA PEJABAT TINGGI YG ISTILAHNYA MEREKA ITU PARA PRIYAYI ANAK CUXUKUPUN TAK ADA YG MAU DEMO KARENA AKHIRNYA IADI PENDEMO  KASAR URAKAN TIDAK BERBUDI LUHUR🎉🎉🎉🎉🎉MAKA DARI ITU RANAI""LAH KABUR AJA KELUAR NEGERI TAK BISA PULANG KE TANAH AIR🎉TANAH AIRNYA DIKUASAI PENDATANG HINGGA KALIAN TIDAK PUNYA TANAH AIR LAGI🎉KALIAN JADI BANGSA YG KEBLANGSAT HANYA DEMI UANG TINGGALJAN NEGERI KALISN PRMUDA HARAPAN APA???",Negatif
QE-L40X-DYg,sdm rendah posisi tinggi di negara ini sok nasionalisme padahal mereka jelas cuma peduli sama kegendutan dompetnya mereka sendiri sama mana yg punya barang lbh mewah,Positif
QE-L40X-DYg,"Bagus banget ya luar negeri,aku cinta indonesia tapi muak dengan kehidupan di indonesia,orang luar negeri jauh lebih menghargai daripada orang indonesia kebanyakan rasisme dan kebanyakan merendahkan orang lain,sukanya julid ke temen sendiri ,bersyukur mbak mas udah hidup lebih baik di luar negeri ,dan bisa beli rumah ,tanah,sawah di indonesia,lalu membawa tabungan yang banyak untuk hari tua nanti 😊😊🥲🥲",Positif
QE-L40X-DYg,"Gaji honorer 500 ribu, wowo sibuk program Mbadog Siang Gratissss 170 triliyun...😆",Positif
QE-L40X-DYg,"Sebenarnya Indonesia akan makmur jika petinggi-petingginya jujur dan gak ada yang korupsi. Bukannya sok alim atau bener sendiri, tapi jika semua orang Indonesia tau halal haram, punya karakter bagus, yakin 100% Indonesia lebih baik dari Singapura.  Nasionalisme? Masih ada. Tapi balik lagi, petinggi yg merusaknya.    Berikanlah contoh dan tauladan yg baik, niscaya rakyat akan meletakkan semua kepercayaan dan nasionalismenya.",Positif
QE-L40X-DYg,"Yang abal abal nasionalisme nya Silahkan kabur, menggelaneang sana diluar negeri",Positif
QE-L40X-DYg,"untuk Jerman saya rasa diaspora indonesia gagal mendiskriminasikan indonesia dengan imigran dari negara lain, biasanya karena kesamaan budaya, ideologi atau agama semisal komunitas islam, jerman dan indonesia punya sejarah yang tua dan kompleks, karena kolonialisme byk org jerman hidup dan mati selama 400 tahun di indonesia berbeda dengan negara lain yang tidak memiliki sejarah dengan mereka, tapi saya lihat gagal dan banyak org indonesia lebih memilih identitas baru yang malah mempersulit integrasi.",Negatif
QE-L40X-DYg,Semua yg gajian bwah 2 juta per bulan tolong cari kerja jadi cashier mall di Singapura atau jerman juga gpp,Positif
QE-L40X-DYg,Bonus demografi untuk negara lain.,Positif
QE-L40X-DYg,Sebenarnya pemerintah lebih suka WNI bekerja diluar negara kerna memperkirakan Pendapatan devisa Indonesia dari Tenaga Kerja Indonesia (TKI) atau Pekerja Migran Indonesia (PMI) diperkirakan mencapai Rp436 triliun pada tahun 2025. Jumlah ini lebih tinggi dibandingkan realisasi tahun 2024 yang sebesar Rp251 triliun.,Netral
QE-L40X-DYg,Apakah semudah itu kabur ke luar negeri?. I’m living in australia( been 25 yrs),Negatif
QE-L40X-DYg,"Pekerjaan paling Hina guru Honorer digaji dibawah 1jt. Gitu nanya nasionalisme rakyat gila apa. Di luar negeri gaji guru rata"" tertinggi bahkan melebihin instansi pemerintah.",Positif
QE-L40X-DYg,"Kabur aja dulu !!?  Woyyyy,,  duit drmn coba 😂",Positif
QE-L40X-DYg,Tu dia. Wni ada dimalaysia 2.5juta.banyaknya... 😅😂,Positif
QE-L40X-DYg,"Udah muak hidup dikonoha,  rencana mau pindah kewarganegaraan,",Positif
QE-L40X-DYg,Bagi kaum muda mendingan jadi warga negara lain ngapain negara enggak perduli sama rakyat nya,Positif
QE-L40X-DYg,"Yang mau keluar negeri silakan, cuma haris siap sama hal ini 2:32 Sama liat ini nih 5:14",Netral
QE-L40X-DYg,"Saya tidak lagi berminat jadi orang Indonesia,negara ini sudah terlalu rusak dalam segala hal,saat ini saya sedang mengurus berkas2 yang diperlukan untuk pindah jadi warga kanada 🇨🇦",Positif
QE-L40X-DYg,Logis jg # kaburajadulu klo lht keadaan indonesia kini. Kelas menengah kebawah tertekan oleh biaya hidup tinggi. Lapangan kerja terbatas. Penganguran bnyak. Usaha kecil sepi. Korupsi merajalela tdk henti.,Positif
QE-L40X-DYg,"Apakah dengan pak bahlil & pejabat lainnya yg cuma pakai batik disebut nasionalis? Kontribusi mereka ke negara & masyarakat itu mana? Yg kerja & berkarier ke luar negeri malah jauh lebih nasionalis, mereka pun bayar pajak. Ganti nama aja pak jadi BAHLUL 😂",Positif
QE-L40X-DYg,"Sejak Bahlil jadi menteri,  kaburlah orang2...😅",Positif
QE-L40X-DYg,"disini pejabatnya kaya pada main proyek, rakyatnya pada susah.",Positif
QE-L40X-DYg,"Gaji guru honorer Rp 500,000,-/bulan, sudah cukup menjelaskan semuanya, tidak perlu panjang lebar bercerita.",Positif
QE-L40X-DYg,"kalau bukan insinyur serius jangan kabur, saya pernah di ausi sbg mechanical engineer gaji 120jt per bulan kurs indonesia, saya melihat bbrapa orang indo d sana yg kerja kasar hidupnya sulit. serius saya gk bohong. saya skrang sudah di indonesia lagi buka bisnis dan usaha",Negatif
QE-L40X-DYg,Halah kerja di luar negeri tuh enak Meski emang kalau gk guna ya gk kerja Tapi kalau punya skill anda akan benar-benar dihargai Gk kayak di taikland ini kerjaan 10 orang dihandle 1 orang dengan boss taiknya,Positif
QE-L40X-DYg,Info kerja diluar negeri dong,Netral
QE-L40X-DYg,"OPINI PRIBADI: silahkan kabur aja sono! biar dikit saingan gw disini..   Daripada hujan emas di negeri orang, lebih baik hujan batu di negeri sendiri.. toh klo ada masalah di rantau ujungnya2 nyari perlindungan ke pemrntah.. wkwkwk....",Negatif
